N,infa_C_Au,infa_S_Mg,infa_S_O,cc,cs_Mg,cs_O,ave_GCN,csDist_Mg,csDist_O,Zdist,Ecoh,Eadh,Eb,Etot,Config
5,0,0,0,2.8,0,0,5.742,5.629,3.041,0.7,-1.562,-0.672,-1.696,-377.12,5Au_b
5,1,2,0,2.8,2,2,3.965,3.855,1.196,1.267,-1.562,-1.136,-1.789,-377.584,5Au_b
5,1,2,0,2.8,2,0,4.398,4.291,1.657,1.267,-1.562,-1.485,-1.859,-377.933,5Au_b
5,1,1,0,2.8,1,0,4.838,4.734,2.119,0.983,-1.562,-1.24,-1.81,-377.688,5Au_b
5,0,0,0,2.8,0,0,5.282,5.18,2.58,0.7,-1.562,-0.902,-1.742,-377.35,5Au_b
5,0,0,0,2.8,0,0,5.728,5.63,3.041,0.7,-1.562,-0.668,-1.696,-377.116,5Au_b
5,1,4,1,2.8,4,1,3.954,3.888,1.196,1.983,-1.562,-1.795,-1.921,-378.243,5Au_b
5,1,3,1,2.8,1,1,4.386,4.328,1.657,1.7,-1.562,-1.88,-1.938,-378.328,5Au_b
5,0,0,0,2.8,0,0,4.824,4.772,2.119,0.7,-1.562,-1.389,-1.84,-377.837,5Au_b
5,0,0,0,2.8,0,0,5.268,5.219,2.58,0.7,-1.562,-0.944,-1.751,-377.392,5Au_b
5,0,0,0,2.8,0,0,5.714,5.668,3.041,0.7,-1.562,-0.682,-1.698,-377.13,5Au_b
5,1,4,1,2.8,2,1,4.009,3.851,1.196,1.983,-1.562,-1.788,-1.92,-378.236,5Au_b
5,1,2,0,2.8,2,1,4.436,4.293,1.657,1.267,-1.562,-1.832,-1.928,-378.28,5Au_b
5,0,0,0,2.8,0,0,4.87,4.739,2.119,0.7,-1.562,-1.375,-1.837,-377.823,5Au_b
5,0,0,0,2.8,0,0,5.31,5.188,2.58,0.7,-1.562,-0.942,-1.75,-377.39,5Au_b
5,0,0,0,2.8,0,0,5.753,5.639,3.041,0.7,-1.562,-0.682,-1.698,-377.13,5Au_b
5,1,3,1,2.8,2,1,3.979,3.813,1.196,1.7,-1.562,-1.458,-1.853,-377.906,5Au_b
5,1,2,0,2.8,2,1,4.41,4.257,1.657,1.267,-1.562,-1.661,-1.894,-378.108,5Au_b
5,1,1,0,2.8,1,0,4.848,4.705,2.119,0.983,-1.562,-1.312,-1.824,-377.76,5Au_b
5,0,0,0,2.8,0,0,5.736,5.608,3.041,0.7,-1.562,-0.677,-1.697,-377.125,5Au_b
5,1,2,1,2.8,2,2,3.945,3.823,1.196,1.417,-1.562,-0.831,-1.728,-377.279,5Au_b
5,1,2,0,2.8,2,1,4.382,4.263,1.657,1.267,-1.562,-1.438,-1.85,-377.886,5Au_b
5,1,1,0,2.8,1,0,4.824,4.709,2.119,0.983,-1.562,-1.215,-1.805,-377.663,5Au_b
5,0,0,0,2.8,0,0,5.269,5.158,2.58,0.7,-1.562,-0.897,-1.741,-377.345,5Au_b
5,0,0,0,2.8,0,0,5.718,5.61,3.041,0.7,-1.562,-0.669,-1.696,-377.117,5Au_b
5,1,2,0,2.8,2,2,3.924,3.876,1.196,1.267,-1.562,-0.086,-1.579,-376.534,5Au_b
5,1,1,0,2.8,1,0,4.364,4.31,1.657,0.983,-1.562,-1.24,-1.81,-377.687,5Au_b
5,1,1,0,2.8,1,0,4.809,4.75,2.119,0.983,-1.562,-1.125,-1.787,-377.573,5Au_b
5,0,0,0,2.8,0,0,5.256,5.195,2.58,0.7,-1.562,-0.869,-1.736,-377.317,5Au_b
5,0,0,0,2.8,0,0,5.706,5.642,3.041,0.7,-1.562,-0.661,-1.694,-377.109,5Au_b
5,1,4,1,2.8,4,1,4.022,3.823,1.196,1.983,-1.562,-1.666,-1.895,-378.114,5Au_b
5,1,4,1,2.8,4,1,4.447,4.27,1.657,1.983,-1.562,-1.949,-1.952,-378.396,5Au_b
5,0,0,0,2.8,0,0,4.879,4.719,2.119,0.7,-1.562,-1.418,-1.846,-377.866,5Au_b
5,0,0,0,2.8,0,0,5.317,5.17,2.58,0.7,-1.562,-0.95,-1.752,-377.398,5Au_b
5,0,0,0,2.8,0,0,5.759,5.623,3.041,0.7,-1.562,-0.686,-1.699,-377.133,5Au_b
5,1,4,1,2.8,4,1,3.992,3.818,1.196,1.983,-1.562,-1.689,-1.9,-378.137,5Au_b
5,1,3,1,2.8,1,1,4.421,4.265,1.657,1.7,-1.562,-1.888,-1.94,-378.336,5Au_b
5,0,0,0,2.8,0,0,4.856,4.714,2.119,0.7,-1.562,-1.403,-1.842,-377.85,5Au_b
5,0,0,0,2.8,0,0,5.297,5.165,2.58,0.7,-1.562,-0.947,-1.751,-377.395,5Au_b
5,0,0,0,2.8,0,0,5.741,5.618,3.041,0.7,-1.562,-0.685,-1.699,-377.132,5Au_b
5,1,1,0,2.8,1,0,4.76,4.774,2.119,0.983,-1.562,-1.197,-1.801,-377.645,5Au_b
5,0,0,0,2.8,0,0,5.211,5.218,2.58,0.7,-1.562,-0.889,-1.74,-377.337,5Au_b
5,0,0,0,2.8,0,0,5.664,5.666,3.041,0.7,-1.562,-0.667,-1.695,-377.115,5Au_b
5,1,2,1,2.8,2,2,3.883,3.896,1.196,1.417,-1.562,0.039,-1.554,-376.409,5Au_b
5,1,2,0,2.8,2,1,4.326,4.329,1.657,1.267,-1.562,-1.433,-1.849,-377.881,5Au_b
5,1,1,0,2.8,1,0,4.773,4.769,2.119,0.983,-1.562,-1.21,-1.804,-377.658,5Au_b
5,0,0,0,2.8,0,0,5.223,5.213,2.58,0.7,-1.562,-0.892,-1.74,-377.34,5Au_b
5,0,0,0,2.8,0,0,5.674,5.661,3.041,0.7,-1.562,-0.667,-1.695,-377.115,5Au_b
5,1,2,0,2.8,2,2,3.927,3.926,1.196,1.267,-1.562,-1.123,-1.787,-377.571,5Au_b
5,1,2,0,2.8,2,0,4.364,4.356,1.657,1.267,-1.562,-1.48,-1.858,-377.928,5Au_b
5,1,1,0,2.8,1,0,4.806,4.792,2.119,0.983,-1.562,-1.235,-1.809,-377.683,5Au_b
5,0,0,0,2.8,0,0,5.252,5.234,2.58,0.7,-1.562,-0.899,-1.742,-377.347,5Au_b
5,0,0,0,2.8,0,0,5.701,5.68,3.041,0.7,-1.562,-0.667,-1.695,-377.115,5Au_b
5,1,3,1,2.8,3,1,3.906,3.9,1.196,1.7,-1.562,-1.477,-1.857,-377.925,5Au_b
5,1,1,0,2.8,1,1,4.345,4.337,1.657,0.983,-1.562,-1.687,-1.899,-378.135,5Au_b
5,1,1,0,2.8,1,0,4.789,4.778,2.119,0.983,-1.562,-1.312,-1.824,-377.76,5Au_b
5,0,0,0,2.8,0,0,5.236,5.224,2.58,0.7,-1.562,-0.922,-1.746,-377.37,5Au_b
5,0,0,0,2.8,0,0,5.686,5.671,3.041,0.7,-1.562,-0.676,-1.697,-377.124,5Au_b
5,1,3,1,2.8,2,1,3.94,3.884,1.196,1.7,-1.562,-1.476,-1.857,-377.924,5Au_b
5,1,2,0,2.8,2,1,4.375,4.321,1.657,1.267,-1.562,-1.657,-1.893,-378.105,5Au_b
5,1,1,0,2.8,1,0,4.816,4.764,2.119,0.983,-1.562,-1.311,-1.824,-377.759,5Au_b
5,0,0,0,2.8,0,0,5.261,5.21,2.58,0.7,-1.562,-0.921,-1.746,-377.369,5Au_b
5,0,0,0,2.8,0,0,5.709,5.658,3.041,0.7,-1.562,-0.675,-1.697,-377.123,5Au_b
5,1,1,0,2.8,1,1,4.312,4.335,1.657,0.983,-1.562,-1.412,-1.844,-377.86,5Au_b
5,1,2,1,2.8,2,2,3.989,3.847,1.196,1.417,-1.562,-1.378,-1.838,-377.826,5Au_b
5,0,0,0,2.8,0,0,5.291,5.156,2.58,0.7,-1.562,-0.925,-1.747,-377.373,5Au_b
5,1,1,0,2.8,1,1,4.401,4.272,1.657,0.983,-1.562,-1.694,-1.901,-378.141,5Au_b
5,1,1,0,2.8,1,0,4.84,4.719,2.119,0.983,-1.562,-1.321,-1.826,-377.769,5Au_b
5,0,0,0,2.8,0,0,5.283,5.169,2.58,0.7,-1.562,-0.928,-1.748,-377.376,5Au_b
5,0,0,0,2.8,0,0,5.729,5.621,3.041,0.7,-1.562,-0.678,-1.698,-377.126,5Au_b
5,1,1,0,2.8,1,1,4.377,4.279,1.657,0.983,-1.562,-1.417,-1.845,-377.865,5Au_b
5,1,1,0,2.8,1,0,4.82,4.723,2.119,0.983,-1.562,-1.208,-1.803,-377.655,5Au_b
5,0,0,0,2.8,0,0,5.266,5.171,2.58,0.7,-1.562,-0.895,-1.741,-377.343,5Au_b
5,0,0,0,2.8,0,0,5.714,5.622,3.041,0.7,-1.562,-0.669,-1.696,-377.117,5Au_b
5,1,1,0,2.8,1,1,3.927,3.893,1.196,0.983,-1.562,0.233,-1.515,-376.215,5Au_b
5,1,1,0,2.8,1,0,4.368,4.326,1.657,0.983,-1.562,-1.155,-1.793,-377.603,5Au_b
5,1,1,0,2.8,1,0,4.813,4.765,2.119,0.983,-1.562,-1.096,-1.781,-377.544,5Au_b
5,0,0,0,2.8,0,0,5.261,5.208,2.58,0.7,-1.562,-0.86,-1.734,-377.307,5Au_b
5,0,0,0,2.8,0,0,5.71,5.655,3.041,0.7,-1.562,-0.66,-1.694,-377.108,5Au_b
5,1,1,0,2.8,1,0,3.874,3.975,1.196,0.983,-1.562,0.678,-1.426,-375.77,5Au_b
5,1,1,0,2.8,1,0,4.321,4.399,1.657,0.983,-1.562,-1.026,-1.767,-377.474,5Au_b
5,1,1,0,2.8,1,0,4.77,4.83,2.119,0.983,-1.562,-1.048,-1.771,-377.495,5Au_b
5,0,0,0,2.8,0,0,5.221,5.267,2.58,0.7,-1.562,-0.845,-1.731,-377.293,5Au_b
5,0,0,0,2.8,0,0,5.674,5.709,3.041,0.7,-1.562,-0.655,-1.693,-377.103,5Au_b
5,3,6,2,3.2,7,2,2.909,3.01,0.182,3.2,-1.851,1.283,-1.595,-376.612,5Au_c
5,3,2,0,3.2,3,2,3.341,3.423,0.643,1.767,-1.851,-1.994,-2.25,-379.889,5Au_c
5,0,0,0,3.2,0,0,4.224,4.28,1.566,0.867,-1.851,-1.436,-2.139,-379.331,5Au_c
5,0,0,0,3.2,0,0,4.672,4.717,2.027,0.867,-1.851,-0.927,-2.037,-378.822,5Au_c
5,3,5,2,3.2,5,3,2.955,2.962,0.182,2.917,-1.851,0.658,-1.72,-377.237,5Au_c
5,3,4,0,3.2,4,2,3.381,3.38,0.643,2.333,-1.851,-2.137,-2.279,-380.032,5Au_c
5,1,1,0,3.2,1,0,3.816,3.809,1.104,1.167,-1.851,-2.069,-2.265,-379.964,5Au_c
5,0,0,0,3.2,0,0,4.256,4.245,1.566,0.867,-1.851,-1.409,-2.133,-379.304,5Au_c
5,0,0,0,3.2,0,0,4.701,4.686,2.027,0.867,-1.851,-0.933,-2.038,-378.828,5Au_c
5,3,5,2,3.2,6,4,2.983,2.959,0.182,3.567,-1.851,0.635,-1.724,-377.26,5Au_c
5,3,3,0,3.2,4,1,3.406,3.377,0.643,2.05,-1.851,-2.183,-2.288,-380.078,5Au_c
5,2,2,0,3.2,2,0,3.839,3.806,1.104,1.45,-1.851,-2.125,-2.276,-380.02,5Au_c
5,0,0,0,3.2,0,0,4.277,4.241,1.566,0.867,-1.851,-1.464,-2.144,-379.359,5Au_c
5,0,0,0,3.2,0,0,4.72,4.682,2.027,0.867,-1.851,-0.936,-2.039,-378.831,5Au_c
5,3,4,3,3.2,7,3,3.063,2.905,0.182,3.467,-1.851,-0.224,-1.896,-378.119,5Au_c
5,3,4,0,3.2,5,2,3.431,3.338,0.643,2.35,-1.851,-2.45,-2.341,-380.345,5Au_c
5,3,4,0,3.2,1,0,3.86,3.771,1.104,2.033,-1.851,-2.207,-2.293,-380.102,5Au_c
5,0,0,0,3.2,0,0,4.295,4.21,1.566,0.867,-1.851,-1.507,-2.153,-379.402,5Au_c
5,0,0,0,3.2,0,0,4.736,4.654,2.027,0.867,-1.851,-0.946,-2.041,-378.841,5Au_c
5,3,4,1,3.2,7,5,2.964,2.966,0.182,3.133,-1.851,-0.549,-1.961,-378.444,5Au_c
5,3,4,0,3.2,4,1,3.388,3.382,0.643,2.35,-1.851,-2.324,-2.316,-380.219,5Au_c
5,3,3,0,3.2,1,0,3.821,3.81,1.104,1.733,-1.851,-2.152,-2.282,-380.047,5Au_c
5,0,0,0,3.2,0,0,4.261,4.245,1.566,0.867,-1.851,-1.483,-2.148,-379.378,5Au_c
5,0,0,0,3.2,0,0,4.705,4.685,2.027,0.867,-1.851,-0.936,-2.039,-378.831,5Au_c
5,3,5,1,3.2,8,5,3.01,2.88,0.182,3.467,-1.851,-0.59,-1.969,-378.485,5Au_c
5,3,4,1,3.2,3,1,3.429,3.307,0.643,3.167,-1.851,-2.659,-2.383,-380.554,5Au_c
5,2,2,0,3.2,2,0,3.858,3.744,1.104,1.433,-1.851,-2.303,-2.312,-380.198,5Au_c
5,0,0,0,3.2,0,0,4.294,4.186,1.566,0.867,-1.851,-1.541,-2.16,-379.436,5Au_c
5,0,0,0,3.2,0,0,4.735,4.631,2.027,0.867,-1.851,-0.959,-2.043,-378.854,5Au_c
5,3,5,2,3.2,6,4,3.039,2.879,0.182,3.617,-1.851,-0.711,-1.994,-378.606,5Au_c
5,3,4,0,3.2,5,2,3.455,3.307,0.643,2.35,-1.851,-2.608,-2.373,-380.503,5Au_c
5,2,2,0,3.2,1,0,3.881,3.744,1.104,1.433,-1.851,-2.278,-2.307,-380.173,5Au_c
5,0,0,0,3.2,0,0,4.315,4.186,1.566,0.867,-1.851,-1.532,-2.158,-379.428,5Au_c
5,0,0,0,3.2,0,0,4.754,4.632,2.027,0.867,-1.851,-0.956,-2.043,-378.851,5Au_c
5,3,5,2,3.2,5,3,3.032,2.902,0.182,2.967,-1.851,-0.429,-1.937,-378.324,5Au_c
5,3,4,0,3.2,5,2,3.449,3.328,0.643,2.35,-1.851,-2.472,-2.346,-380.367,5Au_c
5,2,2,0,3.2,2,0,3.876,3.762,1.104,1.45,-1.851,-2.21,-2.293,-380.105,5Au_c
5,0,0,0,3.2,0,0,4.751,4.648,2.027,0.867,-1.851,-0.947,-2.041,-378.842,5Au_c
5,3,4,2,3.2,7,5,2.951,2.985,0.182,3.3,-1.851,0.074,-1.837,-377.821,5Au_c
5,3,4,0,3.2,4,2,3.377,3.401,0.643,2.35,-1.851,-2.357,-2.323,-380.252,5Au_c
5,2,2,0,3.2,2,0,3.813,3.828,1.104,1.45,-1.851,-2.124,-2.276,-380.019,5Au_c
5,0,0,0,3.2,0,0,4.254,4.262,1.566,0.867,-1.851,-1.473,-2.146,-379.368,5Au_c
5,0,0,0,3.2,0,0,4.699,4.702,2.027,0.867,-1.851,-0.936,-2.039,-378.831,5Au_c
5,3,4,1,3.2,6,5,2.93,2.991,0.182,3.133,-1.851,0.523,-1.747,-377.372,5Au_c
5,3,4,0,3.2,4,1,3.358,3.406,0.643,2.333,-1.851,-2.107,-2.273,-380.002,5Au_c
5,2,2,0,3.2,2,0,3.795,3.831,1.104,1.45,-1.851,-2.075,-2.266,-379.97,5Au_c
5,0,0,0,3.2,0,0,4.238,4.265,1.566,0.867,-1.851,-1.445,-2.14,-379.34,5Au_c
5,0,0,0,3.2,0,0,4.684,4.704,2.027,0.867,-1.851,-0.927,-2.037,-378.822,5Au_c
5,3,5,1,3.2,7,3,3.056,2.861,0.182,3.467,-1.851,-0.16,-1.883,-378.055,5Au_c
5,3,4,1,3.2,6,1,3.471,3.292,0.643,2.867,-1.851,-2.673,-2.386,-380.568,5Au_c
5,2,2,0,3.2,2,0,3.896,3.73,1.104,1.433,-1.851,-2.319,-2.315,-380.214,5Au_c
5,0,0,0,3.2,0,0,4.329,4.174,1.566,0.867,-1.851,-1.538,-2.159,-379.433,5Au_c
5,3,6,2,3.2,8,3,3.007,2.89,0.182,3.583,-1.851,-0.283,-1.908,-378.178,5Au_c
5,3,4,1,3.2,3,2,3.427,3.318,0.643,2.533,-1.851,-2.552,-2.362,-380.447,5Au_c
5,2,2,0,3.2,1,0,3.857,3.754,1.104,1.433,-1.851,-2.257,-2.303,-380.152,5Au_c
5,0,0,0,3.2,0,0,4.293,4.195,1.566,0.867,-1.851,-1.528,-2.157,-379.423,5Au_c
5,0,0,0,3.2,0,0,4.735,4.641,2.027,0.867,-1.851,-0.956,-2.043,-378.851,5Au_c
5,1,1,0,3.2,1,0,3.899,3.762,1.104,1.167,-1.851,-2.178,-2.287,-380.073,5Au_c
5,0,0,0,3.2,0,0,4.331,4.202,1.566,0.867,-1.851,-1.493,-2.15,-379.388,5Au_c
5,0,0,0,3.2,0,0,4.769,4.647,2.027,0.867,-1.851,-0.943,-2.04,-378.838,5Au_c
5,3,4,2,3.2,6,5,2.988,2.936,0.182,3.3,-1.851,-0.377,-1.927,-378.273,5Au_c
5,3,4,0,3.2,6,2,3.409,3.356,0.643,2.667,-1.851,-2.377,-2.327,-380.272,5Au_c
5,2,2,0,3.2,1,0,3.84,3.786,1.104,1.45,-1.851,-2.182,-2.288,-380.077,5Au_c
5,0,0,0,3.2,0,0,4.278,4.224,1.566,0.867,-1.851,-1.494,-2.15,-379.389,5Au_c
5,0,0,0,3.2,0,0,4.721,4.666,2.027,0.867,-1.851,-0.943,-2.04,-378.838,5Au_c
5,3,4,1,3.2,7,5,2.964,2.951,0.182,3.133,-1.851,-0.313,-1.914,-378.208,5Au_c
5,3,4,0,3.2,4,1,3.388,3.369,0.643,2.033,-1.851,-2.363,-2.324,-380.258,5Au_c
5,2,2,0,3.2,2,0,3.821,3.798,1.104,1.45,-1.851,-2.173,-2.286,-380.068,5Au_c
5,0,0,0,3.2,0,0,4.261,4.234,1.566,0.867,-1.851,-1.495,-2.15,-379.391,5Au_c
5,0,0,0,3.2,0,0,4.705,4.675,2.027,0.867,-1.851,-0.942,-2.04,-378.837,5Au_c
5,3,4,1,3.2,7,5,3.019,2.904,0.182,3.167,-1.851,-0.809,-2.013,-378.704,5Au_c
5,3,4,0,3.2,5,1,3.436,3.328,0.643,2.333,-1.851,-2.655,-2.382,-380.55,5Au_c
5,3,3,0,3.2,1,0,3.864,3.761,1.104,1.733,-1.851,-2.272,-2.306,-380.167,5Au_c
5,0,0,0,3.2,0,0,4.3,4.201,1.566,0.867,-1.851,-1.526,-2.157,-379.421,5Au_c
5,0,0,0,3.2,0,0,4.74,4.645,2.027,0.867,-1.851,-0.953,-2.042,-378.848,5Au_c
5,3,4,2,3.2,6,4,3.038,2.893,0.182,3.317,-1.851,-0.803,-2.012,-378.698,5Au_c
5,3,4,0,3.2,5,1,3.453,3.318,0.643,2.35,-1.851,-2.617,-2.375,-380.512,5Au_c
5,2,2,0,3.2,2,0,3.879,3.752,1.104,1.45,-1.851,-2.252,-2.302,-380.147,5Au_c
5,0,0,0,3.2,0,0,4.313,4.193,1.566,0.867,-1.851,-1.522,-2.156,-379.417,5Au_c
5,0,0,0,3.2,0,0,4.752,4.638,2.027,0.867,-1.851,-0.951,-2.042,-378.846,5Au_c
5,3,4,0,3.2,5,3,3.475,3.329,0.643,2.333,-1.851,-2.379,-2.327,-380.274,5Au_c
5,3,4,3,3.2,6,4,3.014,2.915,0.182,3.45,-1.851,-0.79,-2.009,-378.685,5Au_c
5,0,0,0,3.2,0,0,4.311,4.203,1.566,0.867,-1.851,-1.506,-2.153,-379.401,5Au_c
5,3,6,2,3.2,7,2,2.979,2.948,0.182,3.25,-1.851,-0.001,-1.852,-377.896,5Au_c
5,3,3,0,3.2,3,2,3.403,3.369,0.643,2.05,-1.851,-2.424,-2.336,-380.319,5Au_c
5,2,2,0,3.2,2,0,3.836,3.8,1.104,1.45,-1.851,-2.19,-2.289,-380.085,5Au_c
5,0,0,0,3.2,0,0,4.274,4.237,1.566,0.867,-1.851,-1.503,-2.152,-379.398,5Au_c
5,0,0,0,3.2,0,0,4.718,4.679,2.027,0.867,-1.851,-0.947,-2.041,-378.842,5Au_c
5,3,6,2,3.2,8,3,2.996,2.931,0.182,3.567,-1.851,0.49,-1.753,-377.405,5Au_c
5,3,3,0,3.2,2,2,3.418,3.353,0.643,2.05,-1.851,-2.254,-2.302,-380.15,5Au_c
5,2,2,0,3.2,2,0,3.85,3.785,1.104,1.45,-1.851,-2.105,-2.272,-380,5Au_c
5,0,0,0,3.2,0,0,4.287,4.224,1.566,0.867,-1.851,-1.471,-2.146,-379.366,5Au_c
5,0,0,0,3.2,0,0,4.73,4.666,2.027,0.867,-1.851,-0.938,-2.039,-378.833,5Au_c
5,3,6,2,3.2,6,3,2.936,2.96,0.182,3.517,-1.851,1.041,-1.643,-376.854,5Au_c
5,3,3,0,3.2,3,1,3.365,3.379,0.643,2.05,-1.851,-2.077,-2.267,-379.972,5Au_c
5,2,2,0,3.2,2,0,3.802,3.808,1.104,1.45,-1.851,-2.034,-2.258,-379.929,5Au_c
5,0,0,0,3.2,0,0,4.244,4.244,1.566,0.867,-1.851,-1.444,-2.14,-379.339,5Au_c
5,0,0,0,3.2,0,0,4.69,4.685,2.027,0.867,-1.851,-0.93,-2.037,-378.825,5Au_c
5,3,6,2,3.2,7,2,2.909,3.01,0.182,3.2,-1.851,1.156,-1.62,-376.739,5Au_c
5,3,2,0,3.2,3,2,3.341,3.423,0.643,1.767,-1.851,-1.992,-2.25,-379.887,5Au_c
5,1,1,0,3.2,1,0,3.78,3.848,1.104,1.167,-1.851,-2.005,-2.252,-379.9,5Au_c
5,0,0,0,3.2,0,0,4.224,4.28,1.566,0.867,-1.851,-1.436,-2.139,-379.331,5Au_c
5,0,0,0,3.2,0,0,4.672,4.717,2.027,0.867,-1.851,-0.927,-2.037,-378.822,5Au_c
5,5,7,3,3.2,11,6,2.201,2.351,-0.556,4.767,-1.854,5.983,-0.657,-371.924,5Au_d
5,5,4,0,3.2,5,4,2.624,2.745,-0.095,2.967,-1.854,-1.931,-2.24,-379.837,5Au_d
5,5,4,0,3.2,5,0,3.058,3.156,0.367,2.333,-1.854,-2.77,-2.408,-380.676,5Au_d
5,0,0,0,3.2,0,0,3.498,3.578,0.828,0.867,-1.854,-2.121,-2.278,-380.028,5Au_d
5,0,0,0,3.2,0,0,3.943,4.009,1.289,0.867,-1.854,-1.311,-2.116,-379.218,5Au_d
5,5,7,3,3.2,11,5,2.211,2.294,-0.556,5.433,-1.854,5.641,-0.726,-372.266,5Au_d
5,5,6,0,3.2,7,4,2.632,2.694,-0.095,2.9,-1.854,-1.916,-2.237,-379.823,5Au_d
5,5,4,0,3.2,5,0,3.065,3.11,0.367,2.333,-1.854,-2.803,-2.414,-380.71,5Au_d
5,0,0,0,3.2,0,0,3.504,3.537,0.828,0.867,-1.854,-2.089,-2.271,-379.995,5Au_d
5,0,0,0,3.2,0,0,3.948,3.972,1.289,0.867,-1.854,-1.309,-2.116,-379.216,5Au_d
5,5,7,3,3.2,12,7,2.245,2.326,-0.556,5.65,-1.854,5.784,-0.697,-372.123,5Au_d
5,5,6,1,3.2,6,3,2.662,2.723,-0.095,3.367,-1.854,-1.969,-2.247,-379.875,5Au_d
5,4,4,0,3.2,4,0,3.091,3.136,0.367,2.017,-1.854,-2.83,-2.42,-380.737,5Au_d
5,0,0,0,3.2,0,0,3.528,3.561,0.828,0.867,-1.854,-2.085,-2.271,-379.991,5Au_d
5,0,0,0,3.2,0,0,3.97,3.993,1.289,0.867,-1.854,-1.311,-2.116,-379.218,5Au_d
5,5,6,3,3.2,11,9,2.3,2.308,-0.556,4.7,-1.854,4.482,-0.957,-373.424,5Au_d
5,5,6,0,3.2,8,5,2.719,2.639,-0.095,3.233,-1.854,-2.235,-2.301,-380.142,5Au_d
5,5,5,0,3.2,4,0,3.139,3.062,0.367,2.633,-1.854,-2.984,-2.45,-380.89,5Au_d
5,0,0,0,3.2,0,0,3.569,3.494,0.828,0.867,-1.854,-2.156,-2.285,-380.062,5Au_d
5,0,0,0,3.2,0,0,4.006,3.933,1.289,0.867,-1.854,-1.319,-2.117,-379.225,5Au_d
5,5,6,4,3.2,12,8,2.278,2.269,-0.556,5.133,-1.854,3.725,-1.109,-374.182,5Au_d
5,5,6,0,3.2,8,4,2.688,2.671,-0.095,3.9,-1.854,-2.35,-2.324,-380.257,5Au_d
5,5,5,0,3.2,5,0,3.111,3.09,0.367,2.3,-1.854,-2.999,-2.454,-380.906,5Au_d
5,0,0,0,3.2,0,0,3.545,3.519,0.828,0.867,-1.854,-2.16,-2.286,-380.067,5Au_d
5,0,0,0,3.2,0,0,3.984,3.956,1.289,0.867,-1.854,-1.322,-2.118,-379.229,5Au_d
5,5,7,4,3.2,12,9,2.396,2.227,-0.556,5.333,-1.854,3.842,-1.085,-374.064,5Au_d
5,5,6,1,3.2,9,3,2.79,2.636,-0.095,4.4,-1.854,-2.423,-2.338,-380.33,5Au_d
5,4,5,0,3.2,2,0,3.201,3.06,0.367,2.6,-1.854,-3,-2.454,-380.907,5Au_d
5,0,0,0,3.2,0,0,3.624,3.493,0.828,0.867,-1.854,-2.185,-2.291,-380.091,5Au_d
5,0,0,0,3.2,0,0,4.055,3.933,1.289,0.867,-1.854,-1.322,-2.118,-379.229,5Au_d
5,5,7,4,3.2,11,8,2.364,2.223,-0.556,5.5,-1.854,3.857,-1.082,-374.05,5Au_d
5,5,6,0,3.2,9,4,2.762,2.634,-0.095,3.583,-1.854,-2.397,-2.333,-380.304,5Au_d
5,4,4,0,3.2,3,0,3.177,3.058,0.367,2,-1.854,-3.034,-2.461,-380.941,5Au_d
5,0,0,0,3.2,0,0,3.603,3.492,0.828,0.867,-1.854,-2.163,-2.286,-380.07,5Au_d
5,0,0,0,3.2,0,0,4.036,3.931,1.289,0.867,-1.854,-1.322,-2.118,-379.229,5Au_d
5,5,7,3,3.2,11,6,2.318,2.233,-0.556,5.05,-1.854,4.26,-1.002,-373.647,5Au_d
5,5,6,0,3.2,8,3,2.723,2.642,-0.095,3.55,-1.854,-2.327,-2.319,-380.234,5Au_d
5,4,4,0,3.2,3,0,3.143,3.065,0.367,2.017,-1.854,-2.942,-2.442,-380.849,5Au_d
5,0,0,0,3.2,0,0,4.01,3.937,1.289,0.867,-1.854,-1.321,-2.118,-379.228,5Au_d
5,5,7,4,3.2,11,7,2.28,2.273,-0.556,5.433,-1.854,4.729,-0.908,-373.178,5Au_d
5,5,5,0,3.2,8,4,2.691,2.676,-0.095,3.617,-1.854,-2.241,-2.302,-380.148,5Au_d
5,5,5,0,3.2,3,0,3.115,3.095,0.367,2.3,-1.854,-2.902,-2.434,-380.808,5Au_d
5,0,0,0,3.2,0,0,3.549,3.524,0.828,0.867,-1.854,-2.148,-2.283,-380.054,5Au_d
5,0,0,0,3.2,0,0,3.988,3.96,1.289,0.867,-1.854,-1.32,-2.118,-379.227,5Au_d
5,5,5,4,3.2,11,9,2.268,2.321,-0.556,4.85,-1.854,4.792,-0.895,-373.115,5Au_d
5,5,5,0,3.2,8,3,2.681,2.717,-0.095,3.25,-1.854,-2.161,-2.286,-380.068,5Au_d
5,5,4,0,3.2,4,0,3.106,3.13,0.367,2.333,-1.854,-2.875,-2.429,-380.781,5Au_d
5,0,0,0,3.2,0,0,3.541,3.555,0.828,0.867,-1.854,-2.139,-2.282,-380.046,5Au_d
5,0,0,0,3.2,0,0,3.981,3.988,1.289,0.867,-1.854,-1.319,-2.118,-379.226,5Au_d
5,5,8,4,3.2,14,5,2.395,2.154,-0.556,6.633,-1.854,4.405,-0.973,-373.502,5Au_d
5,5,6,1,3.2,10,5,2.79,2.576,-0.095,4.1,-1.854,-2.432,-2.34,-380.339,5Au_d
5,4,3,0,3.2,3,0,3.203,3.008,0.367,2.033,-1.854,-3.033,-2.46,-380.939,5Au_d
